Weighting,Starting Battery Capacity (Wh),Route Distance (m),Travel Time (s),CS stops,CS Stop Duration (s),Algorithm Runtime (s),Remaining Battery Capacity At End (Wh),Number of EVs Charging,Start Edge,End Edge
D,2250,2421.16,446.00,0,[],0.5264523029327393,1829.91,[],4721523#1,-47441044#0
D,2250,1732.35,239.00,0,[],0.23720335960388184,1841.17,[],198725408,-28039391#0
D,2250,4347.47,3624.00,0,[],1.1805140972137451,1431.90,[],159132009#0,-28028738#0
D,2250,3161.40,655.00,0,[],0.3392910957336426,1464.85,[],27946566#4,184507823
D,2250,2757.14,2416.00,0,[],0.6810836791992188,1830.48,[],187372887#3,-620786542#0
D,2250,2076.49,591.00,0,[],0.27924013137817383,1945.97,[],250134167#1,-156340403
D,2250,6099.28,4133.00,1,[108],2.0327444076538086,1413.82,[0],-242815109#0,-27946738#1
D,2250,1461.40,267.00,1,[-161],2.8254244327545166,1998.20,[0],-4910570#2,4816177#1
D,2250,3772.75,3345.00,0,[],0.7546474933624268,749.48,[],-403952818,-155767481
D,2250,1229.98,195.00,0,[],0.041536569595336914,1896.51,[],159132016#2,-3663345#2
D,2250,2034.61,850.00,0,[],0.18215632438659668,1859.59,[],-155731405#3,-30095292
D,2250,1525.68,163.00,0,[],0.06455564498901367,1910.83,[],-28022566#0,-27943766#0
D,2250,4448.48,3933.00,0,[],0.6930944919586182,790.08,[],-159131978#1,255565307#5
D,2250,1320.69,145.00,0,[],0.06155276298522949,1953.29,[],468023823,-694202752#0
D,2250,302.73,32.00,0,[],0.0055043697357177734,2163.30,[],-334778829,79513885#9
D,2250,5506.98,2924.00,1,[75],2.089292526245117,1031.27,[0],79716958,159131940#2
D,2250,2088.88,2370.00,0,[],0.18716049194335938,1835.13,[],882766594#0,-797061
D,2250,616.10,382.00,0,[],0.05054283142089844,2073.65,[],163566160#0,-28027988#0
D,2250,3007.39,1253.00,0,[],0.38132691383361816,1711.74,[],-842034384#0,-75354233#1
D,2250,1232.41,2720.00,0,[],0.09958553314208984,1924.82,[],154689110#4,3697918#3
D,2250,3834.52,3456.00,0,[],1.1655008792877197,1349.96,[],-155729952#2,167121171#1.31
D,2250,2297.95,2559.00,0,[],0.5014297962188721,1834.52,[],163566186#6,353938186#0
D,2250,5680.36,2711.00,1,[47],1.8455836772918701,1646.94,[0],673957372#2,187164860#2
D,2250,4907.75,2551.00,1,[47],1.3931949138641357,1399.27,[0],28039426#5,-28022454#1
D,2250,6386.57,3350.00,1,[35],2.206393241882324,1862.97,[0],27943766#1,824491854#1
D,2250,2481.71,609.00,0,[],0.21768641471862793,1587.86,[],28022560,28038070#1
D,2250,1255.17,201.00,0,[],0.09308004379272461,1912.46,[],-28078794#5,-4947758#1
D,2250,1659.47,261.00,0,[],0.18515777587890625,1978.51,[],-246124643#4,-27135955
D,2250,2205.49,313.00,0,[],0.6040186882019043,1764.03,[],-639839810,27930078#0
D,2250,4089.95,2877.00,0,[],0.7941820621490479,909.68,[],243211510#1,-403952814#0
D,2250,1951.48,584.00,0,[],0.16714262962341309,1881.06,[],-85618366,-647690430#1
D,2250,1765.41,266.00,0,[],0.18615984916687012,1956.65,[],145039120#5,-824491853#3
D,2250,6235.90,1209.00,1,[120],1.3206326961517334,1389.84,[0],-478922855,90542365#5
D,2250,703.38,96.00,0,[],0.06805849075317383,2087.97,[],163566224#1,27934802#0
D,2250,1950.31,217.00,0,[],0.10709166526794434,1796.48,[],-27946745#0,-28022559#1
D,2250,2023.04,201.00,0,[],0.159637451171875,1608.10,[],28037935#1,27943881#2
D,2250,2744.12,945.00,0,[],0.579498291015625,1672.65,[],834267#3,171879646
D,2250,4735.49,2966.00,1,[35],2.72033429145813,1440.46,[0],-28025131,-28037775
D,2250,1905.33,271.00,0,[],0.31977415084838867,1751.30,[],-29419177,171647548#2
D,2250,1988.12,211.00,0,[],0.15663385391235352,1678.63,[],-163383626#0,27943807#2
E,500,3899.59,2277.00,1,[426],0.8106961250305176,1328.57,[0],246124643#1,27943766#4
E,500,4637.95,4201.00,1,[315],1.101945161819458,707.95,[1],-167121171#1,-672381827#0
E,500,619.59,660.00,1,[326],0.011509418487548828,1079.22,[0],156464695#1,187743562#1
E,500,3613.28,1911.00,1,[315],0.3883333206176758,1225.21,[1],-86326093#0,-478895562#0
E,500,149.61,21.00,0,[],0.3683164119720459,463.48,[],-155765289#0,171594468#3
E,500,2414.12,1007.00,1,[327],0.15163040161132812,1254.91,[1],-27994829#1,-163382992#0
E,500,1649.49,531.00,1,[327],0.15163040161132812,1173.49,[1],-155767975,28011515#1
E,500,35.64,11.00,0,[],0.0004999637603759766,492.31,[],28028731#1,gneE15
E,500,2873.27,1050.00,1,[293],0.5699896812438965,1337.37,[3],145039122,-171750816#1
E,500,2756.67,618.00,1,[196],0.17014575004577637,1223.65,[3],-452551902,-190432831#3
E,500,1401.53,428.00,1,[336],0.07006049156188965,1086.13,[1],4947758#1,3650028#4
E,500,49.03,13.00,0,[],0.16864538192749023,489.41,[],613788728#3,27683075#4
E,500,1977.92,1377.00,1,[301],0.26372480392456055,1200.79,[1],-163382988#4,30326839
E,500,1907.08,744.00,1,[196],0.13461518287658691,1101.70,[3],-122066617#4,353898756#0
E,500,1492.74,419.00,1,[196],0.0515444278717041,1419.77,[3],155731255#2,-592421473#2
E,500,963.85,313.00,1,[301],0.023019790649414062,1172.15,[1],-163566186#6,-353071426
E,500,17.03,7.00,0,[],0.2997579574584961,496.94,[],-797061,-154980603#2
E,500,30.87,10.00,0,[],0.06855916976928711,494.54,[],-4816289#3,145436390
E,500,3472.44,1793.00,1,[293],0.6425518989562988,1317.03,[3],-4811225#2,163566224#1
E,500,2555.46,1958.00,1,[336],0.7041046619415283,1214.80,[1],163566224#2,-155729948#4
E,500,3724.49,3578.00,1,[293],0.7646560668945312,1471.63,[3],614632173#3,37077798#1
E,500,0.00,1.00,0,[],0.12060332298278809,500.00,[],159131975,145434713#0
E,500,1430.49,780.00,1,[426],0.0490419864654541,1110.19,[0],-163383614#1,4721447#8
E,500,2830.52,694.00,1,[360],0.17865252494812012,1165.50,[1],-171879646,-476659509#1
E,500,3946.15,2600.00,1,[426],0.682586669921875,1503.55,[0],119864857#0,-155729948#0
E,500,2694.95,1298.00,1,[426],0.48191332817077637,1307.51,[0],679601198#1,-27929143#11
E,500,3797.78,2226.00,1,[314],0.921290397644043,1494.67,[1],28046458#1,27927957#0
E,500,1.48,2.00,0,[],0.06505632400512695,499.86,[],159132009#1,-27255142#0
E,500,3735.36,1443.00,1,[426],0.659064769744873,1430.80,[0],163383626#0,159131939
E,500,16.17,7.00,0,[],0.0005006790161132812,497.08,[],-27946839#2,-167121171#6
E,500,6869.63,1874.00,1,[196],1.2320575714111328,717.80,[3],119826653#1,27931709#4
E,500,2281.31,1799.00,1,[314],0.22219061851501465,1314.23,[1],-155998759#2,4947753#1
E,500,2876.50,3985.00,1,[314],0.3678154945373535,1407.03,[1],-4794841#2,-28027798
E,500,3093.35,2405.00,1,[327],1.3946964740753174,1284.84,[1],-28059218#3,-159131942#1
E,500,6526.76,3436.00,1,[196],1.1549913883209229,771.42,[3],122066617#2,27946919#0
E,500,4218.18,2345.00,1,[326],0.7536466121673584,1583.02,[0],35277147#0,342942396#2
E,500,22.80,9.00,0,[],0.0004999637603759766,495.68,[],28009000,37077783#1
E,500,34.93,11.00,0,[],0.37732410430908203,489.50,[],441988186#0,-46346752#1
E,500,3825.03,1571.00,1,[196],0.49242186546325684,1381.87,[3],170156790#5,155768539#1
E,500,2384.73,1168.00,1,[326],0.11359715461730957,1321.58,[0],-27929296#2,246124643#6
E,500,2867.76,980.00,1,[272],0.48041248321533203,1378.33,[0],197713164#2,167121167#2
E,500,4.33,4.00,0,[],0.09107780456542969,499.36,[],171648202,197713167#0
E,500,3316.85,2141.00,1,[301],0.48691773414611816,1406.60,[1],-355248658#0,4810770#2
E,500,34.28,11.00,0,[],0.5619823932647705,493.03,[],-639129504,28078795#0
E,500,2312.26,3535.00,1,[272],0.31977391242980957,1233.79,[0],-136467082#5,-156338938#1
E,500,2019.07,666.00,1,[314],0.11159658432006836,1216.38,[1],28022453#1,662336268#1
E,500,1654.73,1259.00,1,[196],0.06755805015563965,2041.10,[3],122110077#1,-100808567
E,500,5387.09,1507.00,1,[196],0.7616539001464844,2015.25,[3],122066613#0,37077851#7
E,500,4852.04,1084.00,1,[336],0.8692450523376465,1310.51,[1],-28039391#3,159131955#2
E,500,110.05,20.00,0,[],0.0005002021789550781,462.27,[],187166624#1,353928654#1
E,500,78.96,16.00,0,[],0.0010008811950683594,481.53,[],-626117928,159131955#1
E,500,4959.53,3201.00,1,[196],1.0694177150726318,1367.60,[3],-122066624#0,27993918#1
E,500,1720.85,1131.00,1,[196],0.06505656242370605,1122.96,[3],155731259#1,-155731249#11
E,500,2604.29,2629.00,1,[326],0.6070206165313721,1340.41,[0],4721467,-169850261
E,500,36.38,12.00,0,[],0.23970580101013184,492.94,[],-198647720#1,-169251304#2
E,500,2637.58,1442.00,1,[360],0.4338717460632324,1244.21,[1],27927957#0,-8878359#0
E,500,43.87,12.00,0,[],0.32477855682373047,492.16,[],155765294#4,-28078795#1
E,500,5097.16,3524.00,1,[301],1.0408928394317627,1231.71,[1],4721447#6,121040348#2
E,500,3590.75,1105.00,1,[315],0.33078479766845703,1396.57,[1],34378623,28039385
E,500,3117.28,1877.00,1,[301],0.5754942893981934,1259.27,[1],156428064#14,-27929270#0
E,500,1743.87,697.00,1,[336],0.13111209869384766,2107.62,[1],198726454#0,-28038943#0
E,500,112.62,806.00,0,[],0.34229469299316406,464.70,[],-155766667#1,-155731249#1
E,500,57.41,14.00,0,[],0.16514205932617188,485.43,[],27943892#1,27943463
E,500,1607.59,915.00,1,[336],0.07206106185913086,164.54,[1],28038924#4,75313254#5
E,500,2841.72,1125.00,1,[336],0.45839381217956543,1535.90,[1],-27996155#3,154700003
E,500,2129.65,1049.00,1,[196],0.26672863960266113,2500.13,[3],-3663356,30095454#0
E,500,7411.02,3516.00,1,[196],1.256077766418457,784.00,[3],-231824422#0,-159238307#0
E,500,1653.32,456.00,1,[293],0.08507347106933594,1171.04,[3],171594469#1,4794842#3
E,500,0.00,1.00,0,[],0.15763545036315918,500.00,[],-27994829#6,-155768151#0
E,500,3222.65,2887.00,1,[314],0.9072792530059814,1428.61,[1],-172067277#3,28082116#0
E,500,3574.88,3865.00,1,[314],0.48691773414611816,1426.03,[1],-197713167#1,-27943833#3
E,500,2301.62,1244.00,1,[336],0.240706205368042,85.67,[1],-28038924#4,-27927988#1
E,500,20.22,8.00,0,[],0.0005011558532714844,496.17,[],28039501#5,171750816#0
E,500,6.88,5.00,0,[],0.2527167797088623,498.96,[],-184507807#4,-4721531#5
E,500,3.38,4.00,0,[],0.38182735443115234,499.45,[],242436126,-28037932
E,500,3430.43,1474.00,1,[426],0.32978320121765137,1323.38,[0],168617599#0,28038960#2
E,500,17.26,8.00,0,[],0.2702319622039795,496.51,[],-799961#3,-27946710#6
E,500,900.93,465.00,1,[293],0.019016742706298828,1850.91,[3],101850713,-732478288#2
E,500,12.38,6.00,0,[],0.0005004405975341797,498.12,[],-187164860#2,-28078794#2
E,500,3958.18,1620.00,1,[360],0.42336320877075195,1354.33,[1],27255142#1,155767485#1
E,500,3942.18,2604.00,1,[293],0.9888501167297363,1428.97,[3],4910564#6,163383614#0
E,500,27.35,9.00,0,[],0.0005004405975341797,494.96,[],28039904#0,-64432425#0
E,500,0.00,1.00,0,[],0.3588085174560547,500.00,[],356102172#2,28028738#2
E,500,1952.17,1243.00,1,[426],0.1571340560913086,1121.72,[0],-27255142#1,28078587#2
E,500,2150.47,2771.00,1,[293],0.19766974449157715,1170.36,[3],4910505,159131985#1
E,500,2646.86,1800.00,1,[426],0.3047614097595215,0.00,[0],3650028#3,155729943#1
E,500,17.56,8.00,0,[],0.3613107204437256,496.30,[],-28078795#0,90542365#5
E,500,3967.58,1168.00,1,[336],0.649057149887085,1358.60,[1],-28011577#11,28028741#6
E,500,29.89,10.00,0,[],0.0005009174346923828,493.36,[],-28028741#6,85618374#1
E,500,3298.22,1083.00,1,[336],0.7001004219055176,12.61,[1],163383614#6,-159238321#1
E,500,5595.54,4893.00,1,[426],0.8982706069946289,833.73,[0],163383614#4,122110075#1
E,500,2410.41,1634.00,1,[196],0.19366669654846191,2638.38,[3],-122066612#4,356102172#4
E,500,4692.14,4533.00,1,[426],1.3136279582977295,1681.07,[0],154986397#1,833500#2
E,500,3862.08,4349.00,1,[326],0.8527326583862305,1336.92,[0],75313262#1,-122044808#0
E,500,3200.79,829.00,1,[293],0.23970651626586914,946.78,[3],4910570#2,783673#0
E,500,61.67,15.00,0,[],0.32828187942504883,485.87,[],-155768295#0,27946566#3
E,500,1905.10,1734.00,1,[196],0.07056045532226562,2656.93,[3],-122066624#0,-856282420#3
E,500,4531.12,1513.00,1,[360],1.0298833847045898,1287.40,[1],169251304#1,159238324#0
E,500,1943.21,3308.00,1,[203],0.04153561592102051,959.58,[0],155105718#0,-190432831#7
E,500,4110.32,4191.00,1,[336],0.5764944553375244,1383.19,[1],4947758#3,592731129#0
E,500,4302.72,2114.00,1,[368],0.5584797859191895,1307.50,[0],-592421473#4,-141271864#0
E,500,1555.41,379.00,1,[288],0.06805825233459473,1113.28,[1],-847193371#2,-28091024#2
E,500,5894.31,3851.00,1,[438],1.0859322547912598,788.64,[4],172667671,-27944075#2
E,500,3374.88,810.00,1,[317],0.637047529220581,1165.45,[2],378559843#1,27943883#0
E,500,3660.53,1370.00,1,[340],0.5339579582214355,1248.02,[2],165515233,-23118342#5
E,500,4493.91,1448.00,1,[288],1.1514885425567627,1270.59,[1],-27934802#0,-592421473#2
E,500,419.96,187.00,1,[231],0.007505893707275391,1014.20,[2],163566213#7,-739936170
E,500,2987.73,2776.00,1,[397],0.1571347713470459,1367.92,[0],79707639#1,171879649#1
E,500,50.81,14.00,0,[],0.21718502044677734,489.31,[],-169231557#0,79707634#3
E,500,17.59,8.00,0,[],0.16013789176940918,496.44,[],28022559#1,-4947758#2
E,500,2915.14,784.00,1,[340],0.18265724182128906,1311.29,[2],195773784#0,250151469
E,500,4865.29,1089.00,1,[368],0.6955971717834473,1453.62,[0],100872801#0,156340396#4
E,500,4876.86,2179.00,1,[414],1.3481574058532715,1391.27,[1],-196371314#0,155105717#2
E,500,1902.03,519.00,1,[198],0.09808468818664551,1316.40,[0],383042884#0,260284293
E,500,3111.09,2017.00,1,[317],0.5199463367462158,1235.18,[2],-163382999#8,28022558
E,500,4178.98,1562.00,1,[198],0.7571501731872559,1308.79,[0],27605676#2,159132020#0
E,500,3006.64,2511.00,1,[414],1.077425479888916,1280.14,[1],684014245#0,-781028918#0
E,500,3430.86,3080.00,1,[256],0.5099365711212158,1166.51,[1],-155768449#2,28028741#8
E,500,1705.08,451.00,1,[307],0.06605672836303711,1121.68,[3],27948101#1,28025131
E,500,2205.71,3111.00,1,[256],0.16263842582702637,1276.54,[1],196371317#1,-79707634#3
E,500,4440.87,1183.00,1,[231],0.7321288585662842,1360.10,[2],-28037846#0,-294963698#0
E,500,8.92,6.00,0,[],0.0005009174346923828,498.78,[],-159238327#2,159238321#1
E,500,3180.31,1551.00,1,[256],1.0584099292755127,1287.57,[1],512392959#1,-28026216#3
E,500,2718.42,613.00,1,[231],0.35030031204223633,1200.84,[2],28038935#1,-28038166
E,500,88.80,17.00,0,[],0.000499725341796875,480.57,[],-28039373,448366044#0
E,500,4490.22,1057.00,1,[231],0.846726655960083,0.00,[2],28037764#1,-3663345#3
E,500,5.52,5.00,0,[],0.0005006790161132812,498.93,[],27946710#8,400901674
E,500,3543.12,1422.00,1,[307],0.37231969833374023,906.88,[3],-833500#2,167121171#1
E,500,2779.84,1701.00,1,[231],0.22919678688049316,1230.41,[2],171750815#0,28037780#0
E,500,4722.35,1979.00,1,[438],1.010366678237915,1643.26,[4],366428193#6,28022561
E,500,3604.68,2163.00,1,[231],0.7596521377563477,1251.27,[2],-28039391#2,-28025131
E,500,4546.25,1818.00,1,[438],0.573493242263794,1097.02,[4],122066624#0,-163566186#5
E,500,3266.99,1721.00,1,[317],0.2532174587249756,1245.00,[2],156338950#0,-614669116#0
E,500,2335.09,1500.00,1,[500],0.1351163387298584,1319.31,[2],448447730,-79707638#1
E,500,3.91,4.00,0,[],0.05955171585083008,499.30,[],-799717919,-732478288#1
E,500,3864.70,1847.00,1,[414],0.4143562316894531,1209.02,[1],156338938#0,-28022557
E,500,2.37,3.00,0,[],0.0009999275207519531,499.64,[],-229076199,4910567#4
E,500,2778.47,3912.00,1,[256],0.3092668056488037,1185.46,[1],398354894#0,37900666
E,500,5849.20,2869.00,1,[500],1.386690616607666,1190.71,[2],-79707631,452551904
E,500,2958.47,2555.00,1,[307],0.5910069942474365,1372.50,[3],-243048595,171879650#2
E,500,4730.15,1832.00,1,[438],0.7986855506896973,1323.11,[4],-155105720#1,163383626#4
E,500,1153.82,878.00,1,[307],0.021018505096435547,1375.89,[3],4910570#2,154830592#0
E,500,1902.51,1323.00,1,[288],0.06905889511108398,1332.58,[1],-616806974#1,-163383001#0
E,500,5416.44,5042.00,1,[307],0.4393768310546875,853.53,[3],154830592#3,27994829#6
E,500,4565.63,3140.00,1,[307],0.9358024597167969,1190.69,[3],154830667#2,28027800#2
E,500,3434.77,2628.00,1,[307],0.8277108669281006,1347.11,[3],4910564#4,28027796#1
E,500,2748.44,1153.00,1,[317],0.2502148151397705,1388.92,[2],-27942667#0,86402043#0
E,500,2177.54,3941.00,1,[307],0.0710611343383789,1188.06,[3],818552205#1,-145038303
E,500,4388.55,1476.00,1,[307],0.8136980533599854,2310.01,[3],gneE32,-27943766#2
E,500,50.93,23.00,0,[],0.2647273540496826,491.79,[],28011550#1,-27928341#0
E,500,2291.26,1831.00,1,[231],0.2432084083557129,1563.06,[2],28038935#0,141271792#0
E,500,2249.79,2113.00,1,[397],0.08407187461853027,1204.17,[0],-163313151#0,-27929296#4
E,500,1630.91,613.00,1,[198],0.08457279205322266,1243.86,[0],155768982#3,4910564#1
E,500,3810.70,1273.00,1,[340],0.387331485748291,1438.24,[2],-850565385,197713164#4
E,500,32.76,10.00,0,[],0.4864180088043213,493.96,[],4947755#4,27943885#2
E,500,3741.93,1446.00,1,[288],0.36731576919555664,0.00,[1],28037925#0,28039391#6
E,500,2403.20,969.00,1,[340],0.08207106590270996,1189.69,[2],119926723#5,-159132009#1
E,500,3622.12,1072.00,1,[317],0.9738364219665527,0.00,[2],75313244#1,159131952#1
E,500,1361.14,2280.00,1,[256],0.023019790649414062,1118.71,[1],141271792#5,137910009#1
E,500,3572.59,1083.00,1,[340],0.3142690658569336,1274.15,[2],-27930086,155767977#0
E,500,50.28,13.00,0,[],0.2742347717285156,489.08,[],27943766#0,-478364360#0
E,500,3072.98,2144.00,1,[307],0.2947530746459961,1343.66,[3],101850720#1,-159131967
E,500,3935.80,2904.00,1,[288],1.4327301979064941,1415.84,[1],-75313258#3,-171645490
E,500,77.94,16.00,0,[],0.0015017986297607422,484.04,[],121174584#1,799717910
E,500,38.31,11.00,0,[],0.0005004405975341797,492.63,[],27946839#1,818552203#3
E,500,2378.01,558.00,1,[288],0.17715215682983398,1195.41,[1],163566186#3,-28039469
E,500,2986.99,3587.00,1,[288],0.746140718460083,1365.13,[1],-198725308#1,171879642#1
E,500,316.45,330.00,1,[288],0.005004405975341797,976.43,[1],28081598#1,172454782#2
E,500,1927.09,785.00,1,[256],0.2432088851928711,1203.39,[1],155767482,-28039375#0
E,500,29.63,10.00,0,[],0.2211894989013672,494.59,[],28022555#1,163566222
E,500,2876.33,2246.00,1,[317],0.8337161540985107,0.00,[2],679601200#0,589896292#1
E,500,2020.60,2664.00,1,[307],0.252716064453125,1338.78,[3],-171647548#4,-159131996#2
E,500,3666.45,1515.00,1,[438],0.5329587459564209,1241.80,[4],-122066617#2,28078586
E,500,2909.22,1238.00,1,[438],0.30326008796691895,1530.56,[4],-90542365#7,-353919596
E,500,3158.57,1702.00,1,[231],0.4734060764312744,1121.06,[2],847193371#2,-187746138#5
E,500,86.76,18.00,0,[],0.0005004405975341797,479.85,[],325259851#1,3661460#1
E,500,0.00,1.00,0,[],0.23219966888427734,500.00,[],27994860#1,-28082116#1
E,500,2282.28,2951.00,1,[231],0.15563321113586426,1206.88,[2],-28038923#4,-155768539#0
E,500,2765.93,1215.00,1,[256],1.1915228366851807,1425.97,[1],592693567#1,-159131970#2
E,500,6811.91,1179.00,1,[438],1.016371726989746,1128.31,[4],-159132023#1,630379133
E,500,3444.45,1484.00,1,[307],0.8877625465393066,1451.43,[3],168346696#2,-171652556#1
E,500,4359.08,3282.00,1,[414],1.2720913887023926,2.49,[1],163313151#4,-3663345#2
E,500,2121.33,1157.00,1,[438],0.3242778778076172,1102.50,[4],-170161111,30264279#0
E,500,3762.70,3499.00,1,[340],0.531956672668457,1356.11,[2],353898756#0,-4721531#7
E,500,25.38,9.00,0,[],0.0005004405975341797,495.53,[],-28038166,-171879633#4
E,500,33.01,10.00,0,[],0.5709879398345947,493.64,[],196377630#1,27946566#0
E,500,3678.68,3310.00,1,[288],0.37932491302490234,0.00,[1],159257688,-168609056#1
E,500,4569.80,1341.00,1,[438],0.6996004581451416,1601.02,[4],122066612#0,-27946464#1
E,500,7136.76,4063.00,1,[438],1.344655990600586,1525.19,[4],30076496#3,27946919#1
E,500,31.43,10.00,0,[],0.3553042411804199,493.96,[],678815703#1,-4910569#3
E,500,3077.92,1558.00,1,[317],0.5109384059906006,1434.21,[2],-378559842#8,28025126#4
E,500,5715.22,3705.00,1,[397],1.2060353755950928,1180.45,[0],27683082#0,-47441103#1
E,500,2941.67,1168.00,1,[288],0.2672290802001953,1400.38,[1],156340405#0,28008883
E,500,4961.94,3431.00,1,[397],1.2330589294433594,1422.72,[0],-27683077#0,-155105717#4
E,500,136.33,23.00,0,[],0.03603172302246094,460.13,[],28021640#2,4816237#0
E,500,6258.48,3462.00,1,[438],1.4202194213867188,1939.53,[4],-159131952#1,229076199
E,500,21.96,9.00,0,[],0.2897486686706543,494.85,[],-798784,144335316#0
E,500,4196.79,1330.00,1,[340],0.6210329532623291,1403.63,[2],159131977,-145039123#1
E,500,13.01,6.00,0,[],0.0005006790161132812,498.17,[],-27944075#1,30342903#1
E,500,0.00,1.00,0,[],0.2722334861755371,500.00,[],798950#0,25491687#0
E,500,2359.16,1030.00,1,[253],0.5174431800842285,1251.16,[0],156428064#7,799957#1
E,500,2772.78,3374.00,1,[319],0.32778096199035645,1373.07,[0],-4721472#2,-163566243#6
E,500,2323.08,1035.00,1,[225],0.10609006881713867,1253.50,[0],171648204#0,159131938#0
E,500,3596.19,3883.00,1,[317],0.8106966018676758,1343.57,[0],613788728#0,353468982#0
E,500,7.88,5.00,0,[],0.5454685688018799,498.84,[],341760642#3,-36894917#1
E,500,3539.77,1349.00,1,[100],0.40434741973876953,1407.85,[1],317949606#1,163313151#0
E,500,2508.20,862.00,1,[253],0.17615151405334473,1038.26,[0],28038946,25491956#2
E,500,21.52,9.00,0,[],0.3142697811126709,495.22,[],4947755#3,81027372#2
E,500,1624.17,3344.00,1,[216],0.04003405570983887,1031.59,[3],gneE11,669870648#0
E,500,1414.76,2331.00,1,[216],0.10008764266967773,1156.95,[3],-3697939,802716643
E,500,44.27,12.00,0,[],0.3117671012878418,490.01,[],-155765294#3,-47441314#2
E,500,0.00,1.00,0,[],0.11960148811340332,500.00,[],-213930985#2,27927988#4
E,500,2539.58,1597.00,1,[372],0.4789113998413086,1201.78,[1],37077783#2,317949606#1
E,500,1953.35,747.00,1,[372],0.18215703964233398,1255.42,[1],37077783#4,28039368#2
E,500,5064.56,998.00,1,[339],0.7346303462982178,1212.05,[3],-856282420#3,-28013729#2
